id,clusterId,Date,connectionTime,disconnectTime,Time Diff,Total Hours,donechargingTime,kWhDelivered,sessionId,siteId,spaceID,stationID,timezone,userID,,userInput
5bc91212f9af8b0d98ff68d8,39,"Thu, 26 Apr 2018", 15:56:04 GMT,18:30:00 GMT,02:33:56,2.57,"Thu, 26 Apr 2018 16:55:02 GMT",2.68,2_39_78_367_2018-04-26 15:56:03.627143,2,CA-494,2-39-78-367,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68d9,39,"Thu, 26 Apr 2018", 15:57:16 GMT, 24:33:13 GMT,08:35:57,8.6,"Thu, 26 Apr 2018 17:59:37 GMT",3.54,2_39_126_20_2018-04-26 15:57:15.957331,2,CA-310,2-39-126-20,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68da,39,"Thu, 26 Apr 2018", 15:59:53 GMT, 23:47:33 GMT,07:47:40,7.79,"Thu, 26 Apr 2018 16:44:39 GMT",1.916,2_39_89_25_2018-04-26 15:59:52.547723,2,CA-315,2-39-89-25,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68db,39,"Thu, 26 Apr 2018",16:01:29 GMT, 24:01:37 GMT,08:00:18,8.01,"Thu, 26 Apr 2018 17:33:17 GMT",2.757,2_39_78_361_2018-04-26 16:01:29.497269,2,CA-493,2-39-78-361,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68dc,39,"Thu, 26 Apr 2018", 16:01:58 GMT, 19:20:15 GMT,03:18:17,3.3,"Thu, 26 Apr 2018 19:20:10 GMT",10.248,2_39_123_23_2018-04-26 16:01:58.184015,2,CA-313,2-39-123-23,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68dd,39,"Thu, 26 Apr 2018", 16:07:42 GMT, 24:44:12 GMT,08:36:30,8.61,"Fri, 27 Apr 2018 00:28:37 GMT",14,2_39_125_21_2018-04-26 16:07:42.331384,2,CA-311,2-39-125-21,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68de,39,"Thu, 26 Apr 2018",16:09:35 GMT,23:56:57 GMT,07:47:22,7.79,"Thu, 26 Apr 2018 23:49:35 GMT",14.01,2_39_124_22_2018-04-26 16:09:34.799033,2,CA-312,2-39-124-22,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68df,39,"Thu, 26 Apr 2018",16:20:52 GMT,18:24:32 GMT,02:03:40,2.06,"Thu, 26 Apr 2018 18:24:24 GMT",6.709,2_39_128_18_2018-04-26 16:20:51.916248,2,CA-308,2-39-128-18,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e0,39,"Thu, 26 Apr 2018", 16:21:31 GMT,27:18:49 GMT,10:57:18,10.96,"Fri, 27 Apr 2018 03:18:29 GMT",25.981,2_39_88_24_2018-04-26 16:21:30.898949,2,CA-314,2-39-88-24,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e1,39,"Thu, 26 Apr 2018", 16:38:47 GMT,24:49:04 GMT,08:10:17,8.17,"Thu, 26 Apr 2018 18:37:00 GMT",4.263,2_39_90_440_2018-04-26 16:38:46.876156,2,CA-500,2-39-90-440,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e2,39,"Thu, 26 Apr 2018", 16:41:12 GMT, 19:26:19 GMT,02:45:07,2.75,"Thu, 26 Apr 2018 19:26:14 GMT",5.723,2_39_91_441_2018-04-26 16:41:11.622709,2,CA-499,2-39-91-441,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e3,39,"Thu, 26 Apr 2018",16:53:04 GMT, 25:26:00 GMT,08:32:56,8.55,"Thu, 26 Apr 2018 18:25:40 GMT",4.384,2_39_92_442_2018-04-26 16:53:04.473197,2,CA-498,2-39-92-442,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e4,39,"Thu, 26 Apr 2018",16:58:21 GMT, 24:22:16 GMT,07:23:55,7.4,"Fri, 27 Apr 2018 00:22:10 GMT",9.914,2_39_78_364_2018-04-26 16:58:20.585146,2,CA-495,2-39-78-364,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e5,39,"Thu, 26 Apr 2018", 17:08:18 GMT,25:56:01 GMT,08:47:43,8.8,"Fri, 27 Apr 2018 00:56:59 GMT",10.411,2_39_78_362_2018-04-26 17:08:18.246027,2,CA-496,2-39-78-362,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e6,39,"Thu, 26 Apr 2018", 17:11:27 GMT,25:22:10 GMT,08:10:43,8.18,"Thu, 26 Apr 2018 20:40:26 GMT",9.026,2_39_79_378_2018-04-26 17:11:27.137449,2,CA-326,2-39-79-378,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e7,39,"Thu, 26 Apr 2018", 17:15:26 GMT,25:21:54 GMT,08:06:28,8.11,"Thu, 26 Apr 2018 21:23:13 GMT",14.422,2_39_95_444_2018-04-26 17:15:25.771871,2,CA-497,2-39-95-444,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e8,39,"Thu, 26 Apr 2018", 17:26:50 GMT, 25:10:34 GMT,07:43:44,7.73,"Thu, 26 Apr 2018 20:43:34 GMT",18.861,2_39_89_439_2018-04-26 17:26:50.303622,2,CA-501,2-39-89-439,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68e9,39,"Thu, 26 Apr 2018", 17:39:42 GMT, 24:37:11 GMT,06:57:29,6.96,"Thu, 26 Apr 2018 19:07:32 GMT",5.728,2_39_123_557_2018-04-26 17:39:41.691514,2,CA-503,2-39-123-557,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68ea,39,"Thu, 26 Apr 2018", 18:43:12 GMT,23:33:27 GMT,04:50:15,4.84,"Thu, 26 Apr 2018 19:51:48 GMT",2.528,2_39_78_367_2018-04-26 18:43:12.499350,2,CA-494,2-39-78-367,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68eb,39,"Thu, 26 Apr 2018", 19:38:28 GMT, 26:43:36 GMT,07:05:08,7.09,"Fri, 27 Apr 2018 00:01:06 GMT",2.628,2_39_91_441_2018-04-26 19:38:27.747784,2,CA-499,2-39-91-441,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68ec,39,"Thu, 26 Apr 2018", 20:17:40 GMT, 23:38:34 GMT,03:20:54,3.35,"Thu, 26 Apr 2018 20:52:09 GMT",1.306,2_39_78_366_2018-04-26 20:17:40.431300,2,CA-323,2-39-78-366,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68ed,39,"Thu, 26 Apr 2018", 20:27:49 GMT, 26:57:22 GMT,06:29:33,6.49,"Thu, 26 Apr 2018 21:05:07 GMT",1.801,2_39_131_30_2018-04-26 20:27:49.123093,2,CA-305,2-39-131-30,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68ee,39,"Thu, 26 Apr 2018", 21:02:30 GMT, 24:20:54 GMT,03:18:24,3.31,"Thu, 26 Apr 2018 22:51:42 GMT",5.576,2_39_128_18_2018-04-26 21:02:29.696365,2,CA-308,2-39-128-18,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68ef,39,"Thu, 26 Apr 2018", 21:18:45 GMT, 26:52:20 GMT,05:33:35,5.56,"Fri, 27 Apr 2018 01:09:24 GMT",16,2_39_78_363_2018-04-26 21:18:44.667990,2,CA-320,2-39-78-363,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f0,39,"Thu, 26 Apr 2018", 23:04:49 GMT,23:47:16 GMT,00:42:27,0.71,"Thu, 26 Apr 2018 23:32:07 GMT",0.852,2_39_91_437_2018-04-26 23:04:48.644211,2,CA-317,2-39-91-437,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f1,39,"Fri, 27 Apr 2018",01:17:43 GMT, 01:51:04 GMT,00:33:21,0.56,"Fri, 27 Apr 2018 01:51:00 GMT",1.829,2_39_138_29_2018-04-27 01:17:42.537477,2,CA-304,2-39-138-29,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f2,39,"Fri, 27 Apr 2018", 01:22:57 GMT, 05:44:03 GMT,04:21:06,4.35,"Fri, 27 Apr 2018 17:43:11 GMT",13.927,2_39_125_21_2018-04-27 01:22:56.974212,2,CA-311,2-39-125-21,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f3,39,"Fri, 27 Apr 2018", 01:40:52 GMT, 03:53:24 GMT,02:12:32,2.21,"Fri, 27 Apr 2018 03:53:16 GMT",13.872,2_39_139_28_2018-04-27 01:40:51.744743,2,CA-303,2-39-139-28,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f4,39,"Fri, 27 Apr 2018", 01:50:34 GMT, 03:42:49 GMT,01:52:15,1.87,"Fri, 27 Apr 2018 02:47:02 GMT",5.654,2_39_127_19_2018-04-27 01:50:33.898642,2,CA-309,2-39-127-19,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f5,39,"Fri, 27 Apr 2018", 02:04:43 GMT, 03:47:34 GMT,01:42:41,1.71,"Fri, 27 Apr 2018 03:24:02 GMT",2.558,2_39_130_31_2018-04-27 02:04:42.603854,2,CA-306,2-39-130-31,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f6,39,"Fri, 27 Apr 2018",03:10:05 GMT,16:49:09 GMT,13:39:04,13.65,"Fri, 27 Apr 2018 05:09:39 GMT",6.417,2_39_79_379_2018-04-27 03:10:05.502403,2,CA-327,2-39-79-379,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f7,39,"Fri, 27 Apr 2018",03:29:59 GMT,04:19:11 GMT,00:49:12,0.82,"Fri, 27 Apr 2018 04:19:06 GMT",5.56,2_39_138_29_2018-04-27 03:29:59.143244,2,CA-304,2-39-138-29,America/Los_Angeles,,,
5bc91212f9af8b0d98ff68f8,39,"Fri, 27 Apr 2018", 05:06:13 GMT,09:54:36 GMT,04:48:23,4.81,"Fri, 27 Apr 2018 05:25:43 GMT",0.546,2_39_79_380_2018-04-27 05:06:12.776665,2,CA-489,2-39-79-380,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05ed,39,"Fri, 27 Apr 2018", 13:16:28 GMT,25:10:32 GMT,11:54:04,11.9,"Sat, 28 Apr 2018 01:10:09 GMT",11.323,2_39_95_27_2018-04-27 13:16:27.810757,2,CA-319,2-39-95-27,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05ee,39,"Fri, 27 Apr 2018", 14:14:39 GMT, 15:24:24 GMT,01:09:45,1.16,"Fri, 27 Apr 2018 15:24:19 GMT",3.981,2_39_127_19_2018-04-27 14:14:38.589847,2,CA-309,2-39-127-19,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05ef,39,"Fri, 27 Apr 2018", 14:41:42 GMT, 21:32:39 GMT,06:50:57,6.85,"Fri, 27 Apr 2018 18:35:58 GMT",17.634,2_39_79_383_2018-04-27 14:41:42.363419,2,CA-492,2-39-79-383,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f0,39,"Fri, 27 Apr 2018",15:00:26 GMT, 23:47:28 GMT,08:47:02,8.78,"Fri, 27 Apr 2018 23:47:24 GMT",7.288,2_39_79_378_2018-04-27 15:00:25.982759,2,CA-326,2-39-79-378,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f1,39,"Fri, 27 Apr 2018",15:09:06 GMT, 23:53:35 GMT,08:44:29,8.74,"Fri, 27 Apr 2018 17:07:50 GMT",6.236,2_39_78_366_2018-04-27 15:09:06.128880,2,CA-323,2-39-78-366,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f2,39,"Fri, 27 Apr 2018", 15:09:39 GMT, 24:30:52 GMT,09:21:13,9.35,"Fri, 27 Apr 2018 16:35:56 GMT",9.3,2_39_123_557_2018-04-27 15:09:39.108889,2,CA-503,2-39-123-557,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f3,39,"Fri, 27 Apr 2018",15:14:35 GMT, 23:38:56 GMT,08:24:21,8.41,"Fri, 27 Apr 2018 16:12:35 GMT",2.945,2_39_79_377_2018-04-27 15:14:35.457339,2,CA-325,2-39-79-377,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f4,39,"Fri, 27 Apr 2018", 15:15:12 GMT, 19:19:08 GMT,04:03:56,4.07,"Fri, 27 Apr 2018 17:11:23 GMT",4.85,2_39_139_28_2018-04-27 15:15:12.301045,2,CA-303,2-39-139-28,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f5,39,"Fri, 27 Apr 2018",15:16:03 GMT, 21:51:08 GMT,06:35:05,6.58,"Fri, 27 Apr 2018 20:11:20 GMT",10.978,2_39_131_30_2018-04-27 15:16:02.742679,2,CA-305,2-39-131-30,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f6,39,"Fri, 27 Apr 2018",15:19:27 GMT,16:44:50 GMT,01:25:23,1.42,"Fri, 27 Apr 2018 16:28:32 GMT",3.846,2_39_79_380_2018-04-27 15:19:26.888099,2,CA-489,2-39-79-380,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f7,39,"Fri, 27 Apr 2018", 15:27:27 GMT, 26:04:59 GMT,10:37:32,10.63,"Fri, 27 Apr 2018 19:45:29 GMT",19.124,2_39_91_441_2018-04-27 15:27:26.624807,2,CA-499,2-39-91-441,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f8,39,"Fri, 27 Apr 2018", 15:31:38 GMT,23:51:59 GMT,08:20:21,8.34,"Fri, 27 Apr 2018 16:39:35 GMT",3.259,2_39_78_367_2018-04-27 15:31:37.615451,2,CA-494,2-39-78-367,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05f9,39,"Fri, 27 Apr 2018", 15:42:36 GMT, 20:42:01 GMT,04:59:29,4.99,"Fri, 27 Apr 2018 20:35:54 GMT",13.972,2_39_126_20_2018-04-27 15:42:36.345767,2,CA-310,2-39-126-20,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05fa,39,"Fri, 27 Apr 2018", 16:19:01 GMT, 22:22:22 GMT,06:03:21,6.06,"Fri, 27 Apr 2018 21:26:10 GMT",16.95,2_39_78_361_2018-04-27 16:19:00.821882,2,CA-493,2-39-78-361,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05fb,39,"Fri, 27 Apr 2018",16:25:09 GMT,19:19:59 GMT,02:54:50,2.91,"Fri, 27 Apr 2018 19:19:55 GMT",6.444,2_39_123_23_2018-04-27 16:25:09.116295,2,CA-313,2-39-123-23,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05fc,39,"Fri, 27 Apr 2018", 16:27:57 GMT, 25:29:56 GMT,09:01:59,9.03,"Fri, 27 Apr 2018 18:26:41 GMT",9.064,2_39_88_24_2018-04-27 16:27:56.738325,2,CA-314,2-39-88-24,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05fd,39,"Fri, 27 Apr 2018",16:28:35 GMT,19:47:20 GMT,03:18:45,3.31,"Fri, 27 Apr 2018 19:26:02 GMT",9.67,2_39_90_26_2018-04-27 16:28:35.400244,2,CA-316,2-39-90-26,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05fe,39,"Fri, 27 Apr 2018",16:37:18 GMT, 24:40:11 GMT,08:02:53,8.05,"Fri, 27 Apr 2018 21:56:14 GMT",30.553,2_39_91_437_2018-04-27 16:37:18.422976,2,CA-317,2-39-91-437,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c05ff,39,"Fri, 27 Apr 2018", 16:38:52 GMT,20:37:17 GMT,03:58:25,3.97,"Fri, 27 Apr 2018 18:06:32 GMT",2.485,2_39_79_381_2018-04-27 16:38:51.959294,2,CA-490,2-39-79-381,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0600,39,"Fri, 27 Apr 2018",16:43:29 GMT, 26:39:45 GMT,09:56:16,9.94,"Fri, 27 Apr 2018 17:51:26 GMT",2.219,2_39_89_25_2018-04-27 16:43:29.490040,2,CA-315,2-39-89-25,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0601,39,"Fri, 27 Apr 2018", 16:47:18 GMT,18:11:50 GMT,01:24:32,1.41,"Fri, 27 Apr 2018 18:11:41 GMT",5.606,2_39_79_376_2018-04-27 16:47:18.146526,2,CA-324,2-39-79-376,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0602,39,"Fri, 27 Apr 2018", 16:51:19 GMT, 23:50:42 GMT,06:59:33,6.99,"Fri, 27 Apr 2018 19:06:52 GMT",5.805,2_39_90_440_2018-04-27 16:51:19.354387,2,CA-500,2-39-90-440,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0603,39,"Fri, 27 Apr 2018",16:56:15 GMT,22:14:39 GMT,05:18:24,5.31,"Fri, 27 Apr 2018 21:38:18 GMT",11.729,2_39_78_360_2018-04-27 16:56:15.157137,2,CA-322,2-39-78-360,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0604,39,"Fri, 27 Apr 2018",17:03:53 GMT,26:13:09 GMT,09:09:16,9.15,"Fri, 27 Apr 2018 19:25:56 GMT",11.831,2_39_92_442_2018-04-27 17:03:53.000602,2,CA-498,2-39-92-442,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0605,39,"Fri, 27 Apr 2018", 17:10:25 GMT, 24:32:05 GMT,07:21:40,7.36,"Fri, 27 Apr 2018 20:20:34 GMT",15.894,2_39_79_380_2018-04-27 17:10:24.546834,2,CA-489,2-39-79-380,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0606,39,"Fri, 27 Apr 2018", 17:19:02 GMT, 23:09:55 GMT,05:49:53,5.83,"Fri, 27 Apr 2018 21:14:50 GMT",9.823,2_39_78_364_2018-04-27 17:19:01.776708,2,CA-495,2-39-78-364,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0607,39,"Fri, 27 Apr 2018", 17:26:41 GMT,19:47:41 GMT,02:21:00,2.35,"Fri, 27 Apr 2018 18:11:45 GMT",1.832,2_39_92_436_2018-04-27 17:26:40.723495,2,CA-318,2-39-92-436,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0608,39,"Fri, 27 Apr 2018", 17:32:30 GMT, 25:17:34 GMT,07:45:04,7.75,"Fri, 27 Apr 2018 21:57:18 GMT",21.669,2_39_95_444_2018-04-27 17:32:29.773901,2,CA-497,2-39-95-444,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0609,39,"Fri, 27 Apr 2018", 18:17:36 GMT, 24:29:23 GMT,06:11:37,6.19,"Sat, 28 Apr 2018 00:30:23 GMT",1.759,2_39_78_362_2018-04-27 18:17:36.209565,2,CA-496,2-39-78-362,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060a,39,"Fri, 27 Apr 2018", 18:18:21 GMT, 28:03:54 GMT,09:45:33,9.76,"Fri, 27 Apr 2018 23:57:03 GMT",2.531,2_39_88_438_2018-04-27 18:18:21.333966,2,CA-502,2-39-88-438,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060b,39,"Fri, 27 Apr 2018", 18:32:36 GMT, 23:41:31 GMT,05:08:55,5.15,"Fri, 27 Apr 2018 20:06:34 GMT",2.848,2_39_78_363_2018-04-27 18:32:36.038417,2,CA-320,2-39-78-363,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060c,39,"Fri, 27 Apr 2018",19:59:49 GMT, 24:16:08 GMT,04:16:19,4.27,"Fri, 27 Apr 2018 22:31:26 GMT",13.871,2_39_139_28_2018-04-27 19:59:48.978622,2,CA-303,2-39-139-28,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060d,39,"Fri, 27 Apr 2018",20:15:40 GMT, 22:27:25 GMT,02:11:45,2.2,"Fri, 27 Apr 2018 22:21:06 GMT",6.523,2_39_92_436_2018-04-27 20:15:40.252620,2,CA-318,2-39-92-436,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060e,39,"Fri, 27 Apr 2018",20:29:42 GMT,25:00:33 GMT,04:30:51,4.51,"Fri, 27 Apr 2018 21:04:26 GMT",1.158,2_39_125_21_2018-04-27 20:29:41.830556,2,CA-311,2-39-125-21,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c060f,39,"Fri, 27 Apr 2018",21:25:00 GMT, 23:40:10 GMT,02:15:10,2.25,"Fri, 27 Apr 2018 23:40:05 GMT",11.337,2_39_90_26_2018-04-27 21:24:59.677135,2,CA-316,2-39-90-26,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0610,39,"Fri, 27 Apr 2018", 22:46:32 GMT, 24:33:17 GMT,01:46:45,1.78,"Sat, 28 Apr 2018 00:21:39 GMT",10.577,2_39_131_30_2018-04-27 22:46:32.341027,2,CA-305,2-39-131-30,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0611,39,"Sat, 28 Apr 2018", 00:14:16 GMT,04:29:49 GMT,04:15:33,4.26,"Sat, 28 Apr 2018 04:29:47 GMT",12.49,2_39_79_381_2018-04-28 00:14:16.209245,2,CA-490,2-39-79-381,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0612,39,"Sat, 28 Apr 2018", 00:26:33 GMT,18:10:27 GMT,18:10:27,18.17,"Sat, 28 Apr 2018 04:57:21 GMT",15.432,2_39_79_379_2018-04-28 00:26:32.641529,2,CA-327,2-39-79-379,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0613,39,"Sat, 28 Apr 2018", 00:34:19 GMT,02:44:22 GMT,02:10:03,2.17,"Sat, 28 Apr 2018 02:44:19 GMT",13.31,2_39_124_22_2018-04-28 00:34:19.166123,2,CA-312,2-39-124-22,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0614,39,"Sat, 28 Apr 2018", 00:54:21 GMT, 02:59:28 GMT,02:05:07,2.09,"Sat, 28 Apr 2018 02:16:57 GMT",4.254,2_39_92_436_2018-04-28 00:54:20.639506,2,CA-318,2-39-92-436,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0615,39,"Sat, 28 Apr 2018", 01:31:06 GMT,04:21:52 GMT,02:50:46,2.85,"Sat, 28 Apr 2018 04:20:01 GMT",13.191,2_39_79_377_2018-04-28 01:31:06.188165,2,CA-325,2-39-79-377,America/Los_Angeles,,,
5bc9153cf9af8b0dad3c0616,39,"Sat, 28 Apr 2018", 01:39:36 GMT, 05:59:41 GMT,04:20:05,4.33,"Sat, 28 Apr 2018 06:00:32 GMT",14.102,2_39_131_30_2018-04-28 01:39:35.976470,2,CA-305,2-39-131-30,America/Los_Angeles,,,
